com.samsung.shealth.tracker.pedometer_step_count,6272009,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
34643,4,0,60,2024-08-09 22:38:00.000,,,2024-08-09 22:47:39.832,2024-08-09 22:38:46.839,60,1.4074892,48.76001,2.949997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:39:00.000,25a1ecce-e1c6-4188-a577-4eb268e04756,
12758,4,0,17,2024-08-09 22:35:00.000,,,2024-08-09 22:55:00.937,2024-08-09 22:55:00.937,17,0.9444444,12.05,0.57,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 22:36:00.000,aef732ca-8371-4b8f-9819-8967d02f28f7,
26858,4,0,35,2024-08-09 22:36:00.000,,,2024-08-09 22:55:00.968,2024-08-09 22:55:00.968,35,0.9166667,24.62,1.11,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 22:37:00.000,eec9b57c-530d-45e7-a62b-3fa40f2b1abc,
13941,4,0,18,2024-08-09 22:37:00.000,,,2024-08-09 22:55:00.999,2024-08-09 22:55:00.999,18,0.9166667,12.78,0.6,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 22:38:00.000,032c2fe1-6a6f-4790-9322-c446fc915551,
52708,4,0,70,2024-08-09 22:38:00.000,,,2024-08-09 22:55:01.025,2024-08-09 22:55:01.025,70,0.94444436,49.78,2.22,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 22:39:00.000,8b008317-df9f-47eb-930a-c08f64a79c0c,
22104,4,0,30,2024-08-09 22:39:00.000,,,2024-08-09 22:55:01.049,2024-08-09 22:55:01.049,30,0.9722222,21.49,0.95,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 22:40:00.000,c3f31990-8c01-490b-b9da-d06d2e64f75a,
26323,4,0,34,2024-08-09 22:40:00.000,,,2024-08-09 22:55:01.081,2024-08-09 22:55:01.081,34,0.9166667,24.13,1.08,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 22:41:00.000,9398afe9-df01-4000-8717-c1512932f656,
20749,4,0,27,2024-08-09 22:53:00.000,,,2024-08-09 22:55:01.120,2024-08-09 22:55:01.120,27,0.9166667,19.02,0.88,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 22:54:00.000,b9c081b8-9a6b-4bca-a802-a232d44d922e,
24578,4,0,32,2024-08-09 22:54:00.000,,,2024-08-09 22:55:43.727,2024-08-09 22:55:43.727,32,0.9166667,22.53,1.03,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 22:55:00.000,a1e62a9b-31a8-4923-8bec-a1971877d14e,
21599,4,0,33,2024-08-09 22:39:00.000,,,2024-08-09 22:47:40.038,2024-08-09 22:47:40.038,33,1.1944444,25.799988,1.6599998,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:40:00.000,4bff1eed-6c4e-488a-b1fd-1861dc89739d,
36782,4,0,59,2024-08-09 22:40:00.000,,,2024-08-09 22:47:40.317,2024-08-09 22:47:40.317,59,1.2777778,47.0,2.8600006,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:41:00.000,d4779012-6ec1-4f51-8b06-5e117b0af784,
29277,4,0,54,2024-08-09 22:42:00.000,,,2024-08-09 22:47:40.494,2024-08-09 22:47:40.494,54,1.5277778,44.73004,2.6899986,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:43:00.000,66d7292c-3a13-4273-8760-2de4c03fd04d,
22388,4,0,47,2024-08-09 22:43:00.000,,,2024-08-09 22:47:40.647,2024-08-09 22:47:40.647,47,1.75,39.180054,2.199997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:44:00.000,119e6a9c-6a9f-4467-af19-ccea93476113,
21141,4,0,43,2024-08-09 22:44:00.000,,,2024-08-09 22:47:40.786,2024-08-09 22:47:40.786,43,1.7222222,36.410034,2.0899963,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:45:00.000,6767468c-87da-4577-affa-c8fae08702ff,
30810,4,0,41,2024-08-09 22:45:00.000,,,2024-08-09 22:47:40.972,2024-08-09 22:47:40.972,41,1.0,30.810059,2.050003,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:46:00.000,2eb81ff3-e28e-47cb-8afb-5586b98fa65e,
29920,4,0,55,2024-08-09 22:46:00.000,,,2024-08-09 22:47:41.172,2024-08-09 22:47:41.172,55,1.5,44.880005,2.540001,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:47:00.000,7fa3e31b-1935-4843-8265-abb51f780614,
11511,4,0,18,2024-08-09 22:47:00.000,,,2024-08-09 22:47:41.809,2024-08-09 22:47:41.809,18,1.1944444,13.75,1.0,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:48:00.000,be8a5d8d-b5be-4a8d-9569-c41c5ef3369d,
6967,4,0,11,2024-08-09 22:50:00.000,,,2024-08-09 22:55:00.475,2024-08-09 22:55:00.475,11,1.25,8.709961,0.5400009,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:51:00.000,23dcf745-c6a1-43cc-9036-0c0cfcc98ad9,
16263,4,0,28,2024-08-09 22:51:00.000,,,2024-08-09 22:55:00.574,2024-08-09 22:55:00.574,28,1.4166666,23.04004,1.3399963,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:52:00.000,c2b93d7c-166a-46cf-b251-65a0fb2737c5,
21404,4,0,34,2024-08-09 22:52:00.000,,,2024-08-09 22:55:01.285,2024-08-09 22:55:01.285,34,1.2777778,27.349976,1.7200012,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:53:00.000,7918cf5e-e7b5-4e35-80de-d51b274939fa,
32774,4,0,54,2024-08-09 22:53:00.000,,,2024-08-09 22:56:45.322,2024-08-09 22:56:45.322,54,1.3333334,43.69995,2.6600037,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:54:00.000,fc75dace-4598-472b-98b8-c7ff74edf181,
16523,4,0,28,2024-08-09 22:54:00.000,,,2024-08-09 22:56:45.539,2024-08-09 22:56:45.539,28,1.3888888,22.949951,1.3499985,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:55:00.000,442fae0a-0b72-45bc-80a2-257cdbf31d6b,
13840,4,0,19,2024-08-09 22:58:00.000,,,2024-08-09 23:10:21.180,2024-08-09 23:10:21.180,19,1.0,13.84,0.62,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 22:59:00.000,837cfb15-c460-42c5-8e54-97e7a82a6149,
19624,4,0,28,2024-08-09 23:00:00.000,,,2024-08-09 23:10:21.211,2024-08-09 23:10:21.211,28,1.0277778,20.17,0.87,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:01:00.000,74169322-2c82-48df-adc9-7b2ab655b1c2,
28233,4,0,43,2024-08-09 23:05:00.000,,,2024-08-09 23:10:21.232,2024-08-09 23:10:21.232,43,1.1111112,31.37,1.32,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:06:00.000,6c317cec-8c88-4742-b018-f8a5c162ede6,
54214,4,0,86,2024-08-09 23:06:00.000,,,2024-08-09 23:10:21.253,2024-08-09 23:10:21.253,86,1.1666666,63.25,2.59,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:07:00.000,edd47e5a-f606-49bf-96bb-762e2da8cbde,
25345,4,0,44,2024-08-09 23:07:00.000,,,2024-08-09 23:10:21.284,2024-08-09 23:10:21.284,44,1.3055556,33.09,1.35,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:08:00.000,1ff4311d-09fa-48d9-8f21-2705a98ff13d,
24448,4,0,41,2024-08-09 23:20:00.000,,,2024-08-09 23:21:05.773,2024-08-09 23:21:05.773,41,1.25,30.56,1.33,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:21:00.000,135d6ac0-08fe-40fc-9caf-a40a44f6b1e5,
39116,4,0,65,2024-08-09 23:21:00.000,,,2024-08-09 23:22:01.215,2024-08-09 23:21:05.911,65,1.2365642,48.37,2.08,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:22:00.000,94d56824-faf3-4a02-a936-bf2a367cb60b,
18072,4,0,30,2024-08-09 23:22:00.000,,,2024-08-09 23:29:08.469,2024-08-09 23:22:06.171,30,1.25,22.59,0.88,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:23:00.000,fe65c578-06f6-4f74-962c-d9384c83500a,
25524,4,0,39,2024-08-09 23:23:00.000,,,2024-08-09 23:29:08.495,2024-08-09 23:29:08.495,39,1.1111112,28.36,1.25,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:24:00.000,ed2f739a-545c-4cfd-8621-836fe7e568da,
11705,4,0,16,2024-08-09 23:24:00.000,,,2024-08-09 23:29:08.517,2024-08-09 23:29:08.517,16,0.9722222,11.38,0.54,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:25:00.000,8627eb9b-c025-4390-adbb-cb57018697fb,
11651,4,0,20,2024-08-09 23:32:00.000,,,2024-08-09 23:35:00.938,2024-08-09 23:32:09.370,20,1.2985377,15.129999,0.55,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:33:00.000,475f695a-5e70-474d-b096-0b51862e4416,
12282,4,0,19,2024-08-09 23:36:00.000,,,2024-08-09 23:45:38.248,2024-08-09 23:45:38.248,19,1.1666666,14.33,0.61,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:37:00.000,83630abc-8ed7-426f-9e73-5f77700cac7d,
4442,4,0,8,2024-08-09 23:51:00.000,,,2024-08-09 23:51:49.962,2024-08-09 23:51:49.962,8,1.3888888,6.17,0.26,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:52:00.000,bc10b331-95fc-4657-b10e-7b3dc9e6e4bf,
6420,4,0,9,2024-08-09 23:52:00.000,,,2024-08-09 23:52:34.801,2024-08-09 23:52:34.801,9,0.99999994,6.42,0.3,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:53:00.000,2edd64f6-f515-4fa0-b208-4da2b73bfe32,
5851,4,0,10,2024-08-09 23:53:00.000,,,2024-08-09 23:55:01.015,2024-08-09 23:55:01.015,10,1.3055556,7.64,0.32,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:54:00.000,b43f91ff-f0a6-4ee6-b20f-4fbeb22ec0af,
8463,4,0,12,2024-08-09 23:57:00.000,,,2024-08-09 23:57:18.508,2024-08-09 23:57:13.116,15,1.3269259,11.23,0.47,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-09 23:58:00.000,54af1a6c-7f8c-4a8c-baf5-0153b44b9791,
16778,4,0,31,2024-08-09 22:55:00.000,,,2024-08-09 22:57:05.654,2024-08-09 22:57:05.654,31,1.5555556,26.099976,1.4700012,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:56:00.000,8b2d1182-aa1e-4844-bab6-04cc68c7d7dc,
17748,4,0,30,2024-08-09 22:58:00.000,,,2024-08-09 23:15:00.395,2024-08-09 23:15:00.395,30,1.3888888,24.650024,1.4300003,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 22:59:00.000,df74d87e-ed67-45f3-98bd-d409b683133e,
23355,4,0,39,2024-08-09 23:00:00.000,,,2024-08-09 23:15:00.593,2024-08-09 23:15:00.593,39,1.3611112,31.79004,1.9300003,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:01:00.000,2cacb13b-310b-4683-9f6d-d38f6197390c,
7591,4,0,12,2024-08-09 23:02:00.000,,,2024-08-09 23:15:00.863,2024-08-09 23:15:00.863,12,1.2777778,9.699951,0.58999634,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:03:00.000,3f5935bf-84cd-4dac-a185-3126f77e3e55,
14026,4,5,20,2024-08-09 23:07:00.000,,,2024-08-09 23:15:01.084,2024-08-09 23:15:01.084,25,1.5,21.04004,1.7399979,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:08:00.000,ed3c12dc-214a-4390-bc30-ae372f410b32,
8157,4,0,15,2024-08-09 23:20:00.000,,,2024-08-09 23:34:59.697,2024-08-09 23:34:59.697,15,1.5555556,12.689941,0.7099991,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:21:00.000,6e8eea13-cd31-4b0c-b40f-ed1450f459de,
34364,4,0,55,2024-08-09 23:21:00.000,,,2024-08-09 23:34:59.806,2024-08-09 23:34:59.806,55,1.2777778,43.910034,2.6800003,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:22:00.000,7914a4b3-6547-48d3-b8a8-67466ac7f6b6,
13940,4,0,25,2024-08-09 23:22:00.000,,,2024-08-09 23:39:47.495,2024-08-09 23:39:47.495,25,1.5,20.910034,1.199997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:23:00.000,b6342dc9-8be5-4bc9-ab11-988a6afcd9ae,
29917,4,0,50,2024-08-09 23:23:00.000,,,2024-08-09 23:39:47.625,2024-08-09 23:39:47.625,50,1.3333334,39.890015,2.4700012,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:24:00.000,549d6e21-689a-4305-aceb-7cf9d3092552,
6463,4,0,10,2024-08-09 23:25:00.000,,,2024-08-09 23:39:52.172,2024-08-09 23:39:52.172,10,1.25,8.079956,0.6500015,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:26:00.000,c512e899-a282-4740-b74b-a37e0728e55d,
7325,4,3,11,2024-08-09 23:27:00.000,,,2024-08-09 23:39:52.498,2024-08-09 23:39:52.498,14,1.6666666,12.209961,1.0999985,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:28:00.000,43631ca1-5969-4010-9a33-61386fb7c33d,
5525,4,0,12,2024-08-09 23:28:00.000,,,2024-08-09 23:39:52.655,2024-08-09 23:39:52.655,12,1.8333333,10.130005,0.6500015,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:29:00.000,52878869-a793-4291-9397-439e67031f29,
7845,4,0,10,2024-08-09 23:29:00.000,,,2024-08-09 23:39:52.774,2024-08-09 23:39:52.774,10,0.9444444,7.410034,0.5,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:30:00.000,3e7b3098-4bd7-4675-b310-5e9b027060d6,
12748,4,0,24,2024-08-09 23:30:00.000,,,2024-08-09 23:39:52.996,2024-08-09 23:39:52.996,24,1.6111112,20.54004,1.1299973,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:31:00.000,65ebf16c-d1a6-4f92-a025-a7c184288ea8,
6053,4,0,11,2024-08-09 23:31:00.000,,,2024-08-09 23:39:53.281,2024-08-09 23:39:53.281,11,1.5,9.079956,0.55000305,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:32:00.000,29480abf-7b33-4abb-a533-6a773ff09e90,
24129,4,0,33,2024-08-09 23:32:00.000,,,2024-08-09 23:39:53.453,2024-08-09 23:39:53.453,33,1.0555556,25.46997,1.6299973,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:33:00.000,72fe1afd-5841-41cf-b4e0-2294530b6260,
7942,4,0,13,2024-08-09 23:51:00.000,,,2024-08-09 23:54:59.463,2024-08-09 23:54:59.463,13,1.3055556,10.369995,0.58000183,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:52:00.000,972c0d45-1b55-40af-9b70-206148557848,
13305,4,0,23,2024-08-09 23:57:00.000,,,2024-08-10 00:00:07.860,2024-08-10 00:00:07.860,23,1.3888888,18.47998,1.1800003,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-09 23:58:00.000,444d5231-f3b8-4f0c-9289-73df68e9d9b4,
6712,4,0,12,2024-08-10 00:00:00.000,,,2024-08-10 00:01:45.819,2024-08-10 00:01:45.819,9,0.9444444,6.34,0.3,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 00:01:00.000,471cc8e5-8b0d-4e76-a6ab-09f5e852af48,
17792,4,0,30,2024-08-10 00:01:00.000,,,2024-08-10 00:01:48.699,2024-08-10 00:01:45.839,30,1.2730151,22.65,0.9299999,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 00:02:00.000,18e31367-5c4d-4153-aa16-33f8bac1962e,
13273,4,0,18,2024-08-10 00:02:00.000,,,2024-08-10 00:03:52.169,2024-08-10 00:03:52.169,23,1.2777778,16.96,0.74,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 00:03:00.000,5d5cd0a6-ad92-4068-bde8-9a3278879216,
9048,4,0,22,2024-08-10 00:03:00.000,,,2024-08-10 00:03:52.188,2024-08-10 00:03:52.188,17,1.4444444,13.07,0.54,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 00:04:00.000,63c82b89-ef58-4b9a-b1e7-7aff8c1d2263,
20129,4,0,35,2024-08-10 00:06:00.000,,,2024-08-10 00:07:17.666,2024-08-10 00:07:17.666,35,1.3055556,26.28,1.09,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 00:07:00.000,ae67864c-df3a-4ac9-ac2d-57e051bf40e3,
17578,4,0,23,2024-08-10 00:07:00.000,,,2024-08-10 00:11:12.822,2024-08-10 00:11:12.822,32,1.3055556,22.95,1.12,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 00:08:00.000,7159dff3-79c7-495b-bad2-2a96fa8ac077,
16440,4,0,29,2024-08-10 00:08:00.000,,,2024-08-10 00:11:12.859,2024-08-10 00:11:12.859,29,1.3333334,21.92,0.89,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 00:09:00.000,32076df9-9223-4a42-9d8f-6eb65e2168a0,
18942,4,0,30,2024-08-10 00:09:00.000,,,2024-08-10 00:11:12.882,2024-08-10 00:11:12.882,30,1.1666666,22.1,0.98,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 00:10:00.000,8c2432ad-37f7-40f7-8cad-0b61d31d539f,
8964,4,0,14,2024-08-10 00:11:00.000,,,2024-08-10 00:12:11.258,2024-08-10 00:12:11.258,14,1.1388888,10.21,0.46,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 00:12:00.000,4cf5a925-396a-44ff-9e67-f28693528a30,
5439,4,0,8,2024-08-10 00:12:00.000,,,2024-08-10 00:12:14.180,2024-08-10 00:12:12.939,8,1.0589497,5.76,0.26,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 00:13:00.000,64df2eab-9892-4c68-b7f9-a8a2ecf8d023,
13369,4,0,26,2024-08-10 00:02:00.000,,,2024-08-10 00:06:54.508,2024-08-10 00:06:54.508,26,1.6111112,21.54004,1.25,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 00:03:00.000,dc7df94b-abf3-4307-8f73-3592cde6cd2d,
5939,4,0,12,2024-08-10 00:03:00.000,,,2024-08-10 00:06:54.729,2024-08-10 00:06:54.729,12,1.7222222,10.22998,0.55999756,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 00:04:00.000,b429e0c5-ac7d-45b8-9206-e723582b643b,
32669,4,0,65,2024-08-10 00:05:00.000,,,2024-08-10 00:06:55.227,2024-08-10 00:06:55.227,65,1.6666666,54.44995,3.0899963,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 00:06:00.000,92990841-e666-4e3b-ae8f-e7745574a8c9,
26480,4,3,49,2024-08-10 00:06:00.000,,,2024-08-10 00:06:55.671,2024-08-10 00:06:55.671,52,1.6944444,44.869995,2.790001,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 00:07:00.000,e990c47c-c563-49ac-a829-9037a8a7d89f,
18332,4,0,33,2024-08-10 00:07:00.000,,,2024-08-10 00:14:59.586,2024-08-10 00:14:59.586,33,1.4722222,26.98999,1.6399994,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 00:08:00.000,f93bf036-1dc7-411e-99fe-b2e9e7c3d68b,
13564,4,0,26,2024-08-10 00:08:00.000,,,2024-08-10 00:14:59.715,2024-08-10 00:14:59.715,26,1.6388888,22.22998,1.2600021,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 00:09:00.000,d72ccb4d-3e29-42fe-a6f0-580fbfdd03ef,
22188,4,0,33,2024-08-10 00:09:00.000,,,2024-08-10 00:14:59.870,2024-08-10 00:14:59.870,33,1.1388888,25.27002,1.7099991,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 00:10:00.000,95fd14cc-0c84-494b-b32a-9f6a01c5c5a1,
22765,4,0,34,2024-08-10 00:11:00.000,,,2024-08-10 00:15:51.727,2024-08-10 00:15:51.727,34,1.1666666,26.560059,1.6699982,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 00:12:00.000,690050e6-d28d-4412-8428-fb78f198cd91,
5066,4,1,10,2024-08-10 00:16:00.000,,,2024-08-10 00:21:39.979,2024-08-10 00:21:39.979,11,1.9166666,9.709961,0.91000366,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 00:17:00.000,d2f24609-a9bd-40ba-82ce-488d4f05d835,
5949,4,4,10,2024-08-10 00:17:00.000,,,2024-08-10 00:21:40.521,2024-08-10 00:21:40.521,14,2.1666667,12.890015,0.9000015,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 00:18:00.000,233db1be-dcdf-484c-a2dd-8c4af9fe25e3,
21502,4,0,42,2024-08-10 01:08:00.000,,,2024-08-10 01:14:59.631,2024-08-10 01:14:59.631,42,1.6388888,35.23999,2.0,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 01:09:00.000,5fadeb29-9b0a-4716-ac43-7a542f496dcd,
20879,4,0,34,2024-08-10 01:09:00.000,,,2024-08-10 01:14:59.750,2024-08-10 01:14:59.750,34,1.3333334,27.839966,1.6500015,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 01:10:00.000,99693ef1-63b2-46fe-b0b2-5108e3ca0a53,
21449,4,3,43,2024-08-10 01:11:00.000,,,2024-08-10 01:15:54.184,2024-08-10 01:15:54.184,46,1.8611112,39.920044,2.4400024,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 01:12:00.000,f5fbac0d-eac8-4237-b588-c36117d622e7,
18554,4,2,36,2024-08-10 01:12:00.000,,,2024-08-10 01:18:19.270,2024-08-10 01:18:19.270,38,1.7500001,32.46997,2.199997,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 01:13:00.000,23bab742-b208-4e91-9e85-c2f1a945c6bf,
7070,4,0,10,2024-08-10 01:13:00.000,,,2024-08-10 01:18:20.114,2024-08-10 01:18:20.114,10,1.0833334,7.659912,0.4699936,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 01:14:00.000,f054e209-5a43-4c47-9aad-263bd1bf36fa,
16186,4,4,24,2024-08-10 01:15:00.000,,,2024-08-10 01:18:20.633,2024-08-10 01:18:20.633,28,1.4444444,23.379883,1.7899933,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 01:16:00.000,4921acc3-b9f0-4bee-beef-c7811965f51a,
3056,4,0,6,2024-08-10 01:24:00.000,,,2024-08-10 01:24:46.334,2024-08-10 01:24:46.334,6,1.5277778,4.67,0.19,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 01:25:00.000,06c459d2-4f1f-4f60-baba-624786640f37,
8635,4,0,15,2024-08-10 02:23:00.000,,,2024-08-10 02:23:41.699,2024-08-10 02:23:32.880,15,1.3132154,11.34,0.48000002,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 02:24:00.000,c996de47-ebd9-4198-b2f1-b6efa0912a7c,
22036,4,0,31,2024-08-10 02:24:00.000,,,2024-08-10 02:24:23.175,2024-08-10 02:24:02.841,31,1.0110292,22.279999,0.98999953,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 02:25:00.000,ad3fe456-fa9f-47e4-a39a-ad4cc7fee094,
25043,4,0,36,2024-08-10 02:30:00.000,,,2024-08-10 02:30:31.715,2024-08-10 02:30:02.665,36,1.0270166,25.720005,1.1599997,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 02:31:00.000,dd4cf2a5-ae61-4d28-991d-82b6068293a8,
8443,4,0,15,2024-08-10 02:37:00.000,,,2024-08-10 02:37:05.532,2024-08-10 02:37:04.051,15,1.4010658,11.830002,0.39000002,UTC-0400,5vLahzXBCy,com.sec.android.app.shealth,2024-08-10 02:38:00.000,c260cb91-81e5-4f9a-8265-a43d696905df,
6085,4,1,13,2024-08-10 01:28:00.000,,,2024-08-10 01:28:19.473,2024-08-10 01:28:19.473,14,2.0555556,12.51001,1.0399933,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 01:29:00.000,b5897065-f64d-4519-b67e-ebb252ce71a9,
15820,4,2,27,2024-08-10 02:21:00.000,,,2024-08-10 02:35:00.539,2024-08-10 02:35:00.539,29,1.5277778,24.169922,1.7400055,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 02:22:00.000,360ea1dd-3095-4857-9b70-fbf4d3dff032,
12780,4,2,22,2024-08-10 02:22:00.000,,,2024-08-10 02:36:03.213,2024-08-10 02:36:03.213,24,1.6111112,20.590088,1.6300049,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 02:23:00.000,a197c246-c284-4546-a55f-689a82d379f7,
13480,4,0,22,2024-08-10 02:23:00.000,,,2024-08-10 02:36:04.073,2024-08-10 02:36:04.073,22,1.3055556,17.600098,1.0599976,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 02:24:00.000,f8f9a4f2-489f-4754-91b7-3213eb696107,
5697,4,0,10,2024-08-10 02:24:00.000,,,2024-08-10 02:36:04.800,2024-08-10 02:36:04.800,10,1.4444444,8.22998,0.47000122,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 02:25:00.000,3c1b38ed-971d-4f19-a3e6-17312d68ad4d,
5821,4,0,12,2024-08-10 02:31:00.000,,,2024-08-10 02:36:05.251,2024-08-10 02:36:05.251,12,1.7777778,10.350098,0.6000061,UTC-0400,PZSgGx/3oA,com.sec.android.app.shealth,2024-08-10 02:32:00.000,64860eac-bce0-48f7-ac9a-99968867cfa1,
